quad;year;indicator_id;indicator_name;scope;facility_id;facility_name;cnes;numerator;denominator;percent
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;249;Unidade de Saude da Familia do Jardim Paraiso;7672454;2;11;18.18
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;250;Unidade de Saude da Familia do Beira Rio;7672462;1;10;10.00
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;251;Unidade de Saude da Familia Sao Vicente;9506160;0;1;0.00
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;252;Unidade de Saude da Familia da Cohab II;7672446;1;7;14.29
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;253;P S F do Paravoa Jonas Pereira Campos;2621363;1;18;5.56
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;254;P S F do Getat;2621568;1;11;9.09
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;255;P S F do Jardim Colorado;2621576;2;5;40.00
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;256;P S F do Jardim Mariluce;2621541;3;16;18.75
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;257;Unidade de Saude da Familia da Pioneira;7364032;1;6;16.67
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;258;Unidade de Saude da Familia do Mangal;7672470;5;15;33.33
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;259;P S F do Getat II;6584349;2;28;7.14
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;260;Unidade Basica de Saude Nova Matinha Dr Ruy Saint Clair;7364040;3;27;11.11
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;261;P S F do Sao Francisco;2621428;3;15;20.00
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;262;Psf da Matinha;2495023;4;17;23.53
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;263;P S F Nova Conquista;6611524;0;25;0.00
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;264;Unidade de Saude da Familia da Terra Prometida II;7672667;1;11;9.09
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;265;Unidade de Saude da Familia da Terra Prometida;7672489;0;7;0.00
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;266;ESF Terra Prometida;2621401;0;0;0.00
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;267;Secretaria Municipal de Saude de Tucurui;6388728;0;0;0.00
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;268;ESF do Bairro do Getat;2621525;0;3;0.00
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;269;Nucleo de Apoio A Saude da Familia de Tucurui Unidade 01;6788378;0;0;0.00
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;270;e S F Dr Liler das Merces Leao Creao;2621495;0;0;0.00
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;271;Hospital Regional de Tucurui;2621614;0;0;0.00
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;272;UBS Fluvial Enf Adalberto Patricio de Gouveia;0300519;0;0;0.00
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;273;Upa 24hs Tucurui Erostacio Correa Filocreao Ioio;7084307;0;0;0.00
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;274;Nucleo de Apoio A Saude da Familia de Tucurui Unidade 02;6788386;0;0;0.00
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;275;UNACON TUCURUI;9031464;0;0;0.00
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;276;Hospital Municipal de Tucurui;2621649;0;0;0.00
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;277;Nucleo de Apoio A Saude da Familia de Tucurui Unidade 03;9424024;0;0;0.00
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;278;e S F Mercedes Barroso;2621452;0;0;0.00
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;279;ESF do Bairro da Cohab;2621509;0;0;0.00
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;280;Centro de Reabilitacao de Tucurui;3852075;0;0;0.00
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;281;Cemapa Centro Municipal de Atencao A Pessoa Com Autismo;7843623;0;0;0.00
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;282;Laboratorio Municipal de Tucurui;6489605;0;0;0.00
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;283;Centro de Testagem e Aconselhamento;2621517;0;0;0.00
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;284;Centro de Atencao Psico Social Machado de Assis Caps;2621533;0;0;0.00
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;285;Hemopa Tucurui;2752883;0;0;0.00
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;286;Centro de Especialidades Odontologicas de Tucurui;3946193;0;0;0.00
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;287;NUCLEO DE TELESSAUDE DO SUDESTE DO PARA POLO TUCURUI;7149123;0;0;0.00
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;288;Central Regional de Regulacao de Urgencias Lago de Tucurui;6489575;0;0;0.00
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;289;Unidade de Endemias;2621444;0;0;0.00
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;290;Departamento de Saude Publica e Vigilancia Sanitaria;2621436;0;0;0.00
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;291;Polo Base de Saude Indigena de Tucurui;7503490;0;0;0.00
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;292;Base Descentralizada Samu 192 de Tucurui 01;7501218;0;0;0.00
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;293;Laboratorio de Protese Dentaria de Tucurui;6689922;0;0;0.00
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;294;CNES NÃO ENCONTRADO;6359035;0;0;0.00
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;295;Centro de Referencia em Saude do Trabalhador Regional de Tuc;9223576;0;0;0.00
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;296;Udme Tuc;6862802;0;0;0.00
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;297;Devepi;2786079;0;0;0.00
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;298;CNES NÃO ENCONTRADO;1508100;0;0;0.00
3;2022;5;cobertura_vacinal_polio_pentavalente;unidade;299;Centro de Reabilitacao de Tucurui III;4346750;0;0;0.00
3;2022;5;cobertura_vacinal_polio_pentavalente;municipio;;Geral;;46;329;13.98
3;2022;6;hipertensos_com_pa_aferida;unidade;241;Unidade de Saude da Familia Jose Serrao Furtado P S F do P;2495031;0;565;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;242;Unidade de Saude da Familia do Jardim Colorado II;7364008;0;303;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;243;Unidade de Saude da Familia Santa Isabel Humberto Cunha;7364016;0;308;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;244;Estrategia de Saude da Familia Cristo Vive;2935627;0;179;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;245;Unidade de Saude da Familia da Cohab;7363990;0;402;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;246;P S F Santa Monica;6329071;0;612;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;247;P S F da Jaqueira;3896897;0;466;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;248;Psf das Ilhas;6221734;0;806;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;249;Unidade de Saude da Familia do Jardim Paraiso;7672454;0;414;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;250;Unidade de Saude da Familia do Beira Rio;7672462;0;358;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;251;Unidade de Saude da Familia Sao Vicente;9506160;0;87;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;252;Unidade de Saude da Familia da Cohab II;7672446;0;250;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;253;P S F do Paravoa Jonas Pereira Campos;2621363;0;467;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;254;P S F do Getat;2621568;0;256;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;255;P S F do Jardim Colorado;2621576;0;117;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;256;P S F do Jardim Mariluce;2621541;0;584;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;257;Unidade de Saude da Familia da Pioneira;7364032;0;160;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;258;Unidade de Saude da Familia do Mangal;7672470;0;489;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;259;P S F do Getat II;6584349;0;476;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;260;Unidade Basica de Saude Nova Matinha Dr Ruy Saint Clair;7364040;0;413;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;261;P S F do Sao Francisco;2621428;0;381;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;262;Psf da Matinha;2495023;0;417;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;263;P S F Nova Conquista;6611524;0;394;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;264;Unidade de Saude da Familia da Terra Prometida II;7672667;0;234;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;265;Unidade de Saude da Familia da Terra Prometida;7672489;0;183;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;266;ESF Terra Prometida;2621401;0;9;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;267;Secretaria Municipal de Saude de Tucurui;6388728;0;10;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;268;ESF do Bairro do Getat;2621525;0;117;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;269;Nucleo de Apoio A Saude da Familia de Tucurui Unidade 01;6788378;0;0;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;270;e S F Dr Liler das Merces Leao Creao;2621495;0;4;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;271;Hospital Regional de Tucurui;2621614;0;3;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;272;UBS Fluvial Enf Adalberto Patricio de Gouveia;0300519;0;5;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;273;Upa 24hs Tucurui Erostacio Correa Filocreao Ioio;7084307;0;0;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;274;Nucleo de Apoio A Saude da Familia de Tucurui Unidade 02;6788386;0;0;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;275;UNACON TUCURUI;9031464;0;0;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;276;Hospital Municipal de Tucurui;2621649;0;0;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;277;Nucleo de Apoio A Saude da Familia de Tucurui Unidade 03;9424024;0;0;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;278;e S F Mercedes Barroso;2621452;0;2;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;279;ESF do Bairro da Cohab;2621509;0;0;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;280;Centro de Reabilitacao de Tucurui;3852075;0;0;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;281;Cemapa Centro Municipal de Atencao A Pessoa Com Autismo;7843623;0;0;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;282;Laboratorio Municipal de Tucurui;6489605;0;0;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;283;Centro de Testagem e Aconselhamento;2621517;0;0;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;284;Centro de Atencao Psico Social Machado de Assis Caps;2621533;0;0;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;285;Hemopa Tucurui;2752883;0;0;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;286;Centro de Especialidades Odontologicas de Tucurui;3946193;0;0;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;287;NUCLEO DE TELESSAUDE DO SUDESTE DO PARA POLO TUCURUI;7149123;0;0;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;288;Central Regional de Regulacao de Urgencias Lago de Tucurui;6489575;0;0;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;289;Unidade de Endemias;2621444;0;0;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;290;Departamento de Saude Publica e Vigilancia Sanitaria;2621436;0;0;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;291;Polo Base de Saude Indigena de Tucurui;7503490;0;0;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;292;Base Descentralizada Samu 192 de Tucurui 01;7501218;0;0;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;293;Laboratorio de Protese Dentaria de Tucurui;6689922;0;0;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;294;CNES NÃO ENCONTRADO;6359035;0;0;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;295;Centro de Referencia em Saude do Trabalhador Regional de Tuc;9223576;0;0;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;296;Udme Tuc;6862802;0;0;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;297;Devepi;2786079;0;0;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;298;CNES NÃO ENCONTRADO;1508100;0;0;0.00
3;2022;6;hipertensos_com_pa_aferida;unidade;299;Centro de Reabilitacao de Tucurui III;4346750;0;0;0.00
3;2022;6;hipertensos_com_pa_aferida;municipio;;Geral;;0;9471;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;241;Unidade de Saude da Familia Jose Serrao Furtado P S F do P;2495031;1;298;0.34
3;2022;7;diabetes_hba1c_solicitada;unidade;242;Unidade de Saude da Familia do Jardim Colorado II;7364008;0;251;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;243;Unidade de Saude da Familia Santa Isabel Humberto Cunha;7364016;0;250;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;244;Estrategia de Saude da Familia Cristo Vive;2935627;0;104;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;245;Unidade de Saude da Familia da Cohab;7363990;0;262;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;246;P S F Santa Monica;6329071;0;413;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;247;P S F da Jaqueira;3896897;0;253;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;248;Psf das Ilhas;6221734;0;511;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;249;Unidade de Saude da Familia do Jardim Paraiso;7672454;0;233;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;250;Unidade de Saude da Familia do Beira Rio;7672462;1;189;0.53
3;2022;7;diabetes_hba1c_solicitada;unidade;251;Unidade de Saude da Familia Sao Vicente;9506160;0;47;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;252;Unidade de Saude da Familia da Cohab II;7672446;0;178;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;253;P S F do Paravoa Jonas Pereira Campos;2621363;0;289;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;254;P S F do Getat;2621568;0;174;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;255;P S F do Jardim Colorado;2621576;0;114;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;256;P S F do Jardim Mariluce;2621541;12;324;3.70
3;2022;7;diabetes_hba1c_solicitada;unidade;257;Unidade de Saude da Familia da Pioneira;7364032;0;112;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;258;Unidade de Saude da Familia do Mangal;7672470;0;221;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;259;P S F do Getat II;6584349;0;350;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;260;Unidade Basica de Saude Nova Matinha Dr Ruy Saint Clair;7364040;0;209;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;261;P S F do Sao Francisco;2621428;0;225;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;262;Psf da Matinha;2495023;0;222;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;263;P S F Nova Conquista;6611524;0;295;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;264;Unidade de Saude da Familia da Terra Prometida II;7672667;0;125;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;265;Unidade de Saude da Familia da Terra Prometida;7672489;0;120;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;266;ESF Terra Prometida;2621401;0;8;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;267;Secretaria Municipal de Saude de Tucurui;6388728;0;11;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;268;ESF do Bairro do Getat;2621525;0;89;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;269;Nucleo de Apoio A Saude da Familia de Tucurui Unidade 01;6788378;0;0;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;270;e S F Dr Liler das Merces Leao Creao;2621495;0;4;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;271;Hospital Regional de Tucurui;2621614;0;1;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;272;UBS Fluvial Enf Adalberto Patricio de Gouveia;0300519;0;2;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;273;Upa 24hs Tucurui Erostacio Correa Filocreao Ioio;7084307;0;0;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;274;Nucleo de Apoio A Saude da Familia de Tucurui Unidade 02;6788386;0;0;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;275;UNACON TUCURUI;9031464;0;0;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;276;Hospital Municipal de Tucurui;2621649;0;0;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;277;Nucleo de Apoio A Saude da Familia de Tucurui Unidade 03;9424024;0;0;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;278;e S F Mercedes Barroso;2621452;0;2;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;279;ESF do Bairro da Cohab;2621509;0;0;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;280;Centro de Reabilitacao de Tucurui;3852075;0;0;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;281;Cemapa Centro Municipal de Atencao A Pessoa Com Autismo;7843623;0;0;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;282;Laboratorio Municipal de Tucurui;6489605;0;0;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;283;Centro de Testagem e Aconselhamento;2621517;0;0;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;284;Centro de Atencao Psico Social Machado de Assis Caps;2621533;0;0;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;285;Hemopa Tucurui;2752883;0;0;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;286;Centro de Especialidades Odontologicas de Tucurui;3946193;0;0;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;287;NUCLEO DE TELESSAUDE DO SUDESTE DO PARA POLO TUCURUI;7149123;0;0;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;288;Central Regional de Regulacao de Urgencias Lago de Tucurui;6489575;0;0;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;289;Unidade de Endemias;2621444;0;0;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;290;Departamento de Saude Publica e Vigilancia Sanitaria;2621436;0;0;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;291;Polo Base de Saude Indigena de Tucurui;7503490;0;0;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;292;Base Descentralizada Samu 192 de Tucurui 01;7501218;0;0;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;293;Laboratorio de Protese Dentaria de Tucurui;6689922;0;0;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;294;CNES NÃO ENCONTRADO;6359035;0;0;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;295;Centro de Referencia em Saude do Trabalhador Regional de Tuc;9223576;0;0;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;296;Udme Tuc;6862802;0;0;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;297;Devepi;2786079;0;0;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;298;CNES NÃO ENCONTRADO;1508100;0;0;0.00
3;2022;7;diabetes_hba1c_solicitada;unidade;299;Centro de Reabilitacao de Tucurui III;4346750;0;0;0.00
3;2022;7;diabetes_hba1c_solicitada;municipio;;Geral;;14;5886;0.24
1;2023;1;prenatal_6_consultas;unidade;241;Unidade de Saude da Familia Jose Serrao Furtado P S F do P;2495031;0;25;0.00
1;2023;1;prenatal_6_consultas;unidade;242;Unidade de Saude da Familia do Jardim Colorado II;7364008;0;31;0.00
1;2023;1;prenatal_6_consultas;unidade;243;Unidade de Saude da Familia Santa Isabel Humberto Cunha;7364016;3;26;11.54
1;2023;1;prenatal_6_consultas;unidade;244;Estrategia de Saude da Familia Cristo Vive;2935627;0;27;0.00
1;2023;1;prenatal_6_consultas;unidade;245;Unidade de Saude da Familia da Cohab;7363990;0;5;0.00
1;2023;1;prenatal_6_consultas;unidade;246;P S F Santa Monica;6329071;0;34;0.00
1;2023;1;prenatal_6_consultas;unidade;247;P S F da Jaqueira;3896897;0;26;0.00
1;2023;1;prenatal_6_consultas;unidade;248;Psf das Ilhas;6221734;0;28;0.00
1;2023;1;prenatal_6_consultas;unidade;249;Unidade de Saude da Familia do Jardim Paraiso;7672454;0;15;0.00
1;2023;1;prenatal_6_consultas;unidade;250;Unidade de Saude da Familia do Beira Rio;7672462;0;52;0.00
1;2023;1;prenatal_6_consultas;unidade;251;Unidade de Saude da Familia Sao Vicente;9506160;0;3;0.00
1;2023;1;prenatal_6_consultas;unidade;252;Unidade de Saude da Familia da Cohab II;7672446;0;16;0.00
1;2023;1;prenatal_6_consultas;unidade;253;P S F do Paravoa Jonas Pereira Campos;2621363;1;30;3.33
1;2023;1;prenatal_6_consultas;unidade;254;P S F do Getat;2621568;3;25;12.00
1;2023;1;prenatal_6_consultas;unidade;255;P S F do Jardim Colorado;2621576;0;11;0.00
1;2023;1;prenatal_6_consultas;unidade;256;P S F do Jardim Mariluce;2621541;0;9;0.00
1;2023;1;prenatal_6_consultas;unidade;257;Unidade de Saude da Familia da Pioneira;7364032;0;8;0.00
1;2023;1;prenatal_6_consultas;unidade;258;Unidade de Saude da Familia do Mangal;7672470;0;30;0.00
1;2023;1;prenatal_6_consultas;unidade;259;P S F do Getat II;6584349;2;45;4.44
1;2023;1;prenatal_6_consultas;unidade;260;Unidade Basica de Saude Nova Matinha Dr Ruy Saint Clair;7364040;0;50;0.00
1;2023;1;prenatal_6_consultas;unidade;261;P S F do Sao Francisco;2621428;0;21;0.00
1;2023;1;prenatal_6_consultas;unidade;262;Psf da Matinha;2495023;1;24;4.17
1;2023;1;prenatal_6_consultas;unidade;263;P S F Nova Conquista;6611524;0;28;0.00
1;2023;1;prenatal_6_consultas;unidade;264;Unidade de Saude da Familia da Terra Prometida II;7672667;0;23;0.00
1;2023;1;prenatal_6_consultas;unidade;265;Unidade de Saude da Familia da Terra Prometida;7672489;0;14;0.00
1;2023;1;prenatal_6_consultas;unidade;266;ESF Terra Prometida;2621401;0;0;0.00
1;2023;1;prenatal_6_consultas;unidade;267;Secretaria Municipal de Saude de Tucurui;6388728;0;1;0.00
1;2023;1;prenatal_6_consultas;unidade;268;ESF do Bairro do Getat;2621525;0;7;0.00
1;2023;1;prenatal_6_consultas;unidade;269;Nucleo de Apoio A Saude da Familia de Tucurui Unidade 01;6788378;0;0;0.00
1;2023;1;prenatal_6_consultas;unidade;270;e S F Dr Liler das Merces Leao Creao;2621495;0;9;0.00
1;2023;1;prenatal_6_consultas;unidade;271;Hospital Regional de Tucurui;2621614;0;0;0.00
1;2023;1;prenatal_6_consultas;unidade;272;UBS Fluvial Enf Adalberto Patricio de Gouveia;0300519;0;0;0.00
1;2023;1;prenatal_6_consultas;unidade;273;Upa 24hs Tucurui Erostacio Correa Filocreao Ioio;7084307;0;0;0.00
1;2023;1;prenatal_6_consultas;unidade;274;Nucleo de Apoio A Saude da Familia de Tucurui Unidade 02;6788386;0;0;0.00
1;2023;1;prenatal_6_consultas;unidade;275;UNACON TUCURUI;9031464;0;0;0.00
1;2023;1;prenatal_6_consultas;unidade;276;Hospital Municipal de Tucurui;2621649;0;0;0.00
1;2023;1;prenatal_6_consultas;unidade;277;Nucleo de Apoio A Saude da Familia de Tucurui Unidade 03;9424024;0;0;0.00
1;2023;1;prenatal_6_consultas;unidade;278;e S F Mercedes Barroso;2621452;0;0;0.00
1;2023;1;prenatal_6_consultas;unidade;279;ESF do Bairro da Cohab;2621509;0;0;0.00
1;2023;1;prenatal_6_consultas;unidade;280;Centro de Reabilitacao de Tucurui;3852075;0;0;0.00
1;2023;1;prenatal_6_consultas;unidade;281;Cemapa Centro Municipal de Atencao A Pessoa Com Autismo;7843623;0;0;0.00
1;2023;1;prenatal_6_consultas;unidade;282;Laboratorio Municipal de Tucurui;6489605;0;0;0.00
1;2023;1;prenatal_6_consultas;unidade;283;Centro de Testagem e Aconselhamento;2621517;0;0;0.00
1;2023;1;prenatal_6_consultas;unidade;284;Centro de Atencao Psico Social Machado de Assis Caps;2621533;0;0;0.00
1;2023;1;prenatal_6_consultas;unidade;285;Hemopa Tucurui;2752883;0;0;0.00
1;2023;1;prenatal_6_consultas;unidade;286;Centro de Especialidades Odontologicas de Tucurui;3946193;0;0;0.00
1;2023;1;prenatal_6_consultas;unidade;287;NUCLEO DE TELESSAUDE DO SUDESTE DO PARA POLO TUCURUI;7149123;0;0;0.00
1;2023;1;prenatal_6_consultas;unidade;288;Central Regional de Regulacao de Urgencias Lago de Tucurui;6489575;0;0;0.00
1;2023;1;prenatal_6_consultas;unidade;289;Unidade de Endemias;2621444;0;0;0.00
1;2023;1;prenatal_6_consultas;unidade;290;Departamento de Saude Publica e Vigilancia Sanitaria;2621436;0;0;0.00
1;2023;1;prenatal_6_consultas;unidade;291;Polo Base de Saude Indigena de Tucurui;7503490;0;0;0.00
1;2023;1;prenatal_6_consultas;unidade;292;Base Descentralizada Samu 192 de Tucurui 01;7501218;0;0;0.00
1;2023;1;prenatal_6_consultas;unidade;293;Laboratorio de Protese Dentaria de Tucurui;6689922;0;0;0.00
1;2023;1;prenatal_6_consultas;unidade;294;CNES NÃO ENCONTRADO;6359035;0;0;0.00
1;2023;1;prenatal_6_consultas;unidade;295;Centro de Referencia em Saude do Trabalhador Regional de Tuc;9223576;0;0;0.00
1;2023;1;prenatal_6_consultas;unidade;296;Udme Tuc;6862802;0;0;0.00
1;2023;1;prenatal_6_consultas;unidade;297;Devepi;2786079;0;0;0.00
1;2023;1;prenatal_6_consultas;unidade;298;CNES NÃO ENCONTRADO;1508100;0;0;0.00
1;2023;1;prenatal_6_consultas;unidade;299;Centro de Reabilitacao de Tucurui III;4346750;0;0;0.00
1;2023;1;prenatal_6_consultas;municipio;;Geral;;10;623;1.61
1;2023;2;gestantes_exames_sifilis_hiv;unidade;241;Unidade de Saude da Familia Jose Serrao Furtado P S F do P;2495031;0;25;0.00
1;2023;2;gestantes_exames_sifilis_hiv;unidade;242;Unidade de Saude da Familia do Jardim Colorado II;7364008;0;31;0.00
1;2023;2;gestantes_exames_sifilis_hiv;unidade;243;Unidade de Saude da Familia Santa Isabel Humberto Cunha;7364016;0;26;0.00
1;2023;2;gestantes_exames_sifilis_hiv;unidade;244;Estrategia de Saude da Familia Cristo Vive;2935627;0;27;0.00
1;2023;2;gestantes_exames_sifilis_hiv;unidade;245;Unidade de Saude da Familia da Cohab;7363990;0;5;0.00
